Producto1Cantidad,Producto2Cantidad,Producto3Cantidad,CiudadSucursal,ClienteNombre,DescuentoVenta,DireccionCliente,EdadCliente,EmailCliente,Año,Trimestre,Mes,Día,GeneroCliente,HoraVenta,Producto2Marca,Producto3Marca,MetodoPago,Producto1Nombre,Producto2Nombre,Producto3Nombre,Producto1Marca,Producto1PrecioUnitario,Producto2PrecioUnitario,Producto3PrecioUnitario,Producto1Subtotal,Producto2Subtotal,Producto3Subtotal,SucursalNombre,TelefonoCliente,TotalVenta,VendedorNombre,VentaID,AñoVenta,EmailValido,MesNumero,MesVenta
2,20,0,Pereira,Evelia Almeida,0,cll 65 #75-7,50,evelia75@yahoo.com,2015,Qtr 1,febrero,25,F,1899-12-30 10:59:23,HP,"",Tarjeta Débito,Asus ZenBook 14,HP Omen 16,"",Asus,3800000,60000000,0,7600000,120000000,0,TechCore Pereira,'+34942530537,196000000,Amílcar Ortega-Alberto,9451,2015,true,2,febrero
2,20,0,Pereira,Fabián Grau Exposito,15,cll 95 #64-77,47,fabián15@hotmail.com,2021,Qtr 4,diciembre,27,M,1899-12-30 03:35:10,HP,"",Tarjeta Crédito,Acer Aspire 5,HP Spectre x360,"",Acer,2000000,52000000,0,4000000,104000000,0,TechCore Pereira,'+34 867130085,122400000,Anacleto Morera Segovia,28531,2021,true,12,diciembre
2,20,0,Pereira,Fabián Vives,5,cll 32 #82-76,33,fabián3@hotmail.com,2024,Qtr 4,noviembre,22,M,1899-12-30 14:59:45,HP,"",Efectivo,Apple iMac 24,HP Omen 16,"",Apple,6400000,60000000,0,12800000,120000000,0,TechCore Pereira,'+34832 33 96 38,235600000,Carina Parejo Carranza,14801,2024,true,11,noviembre
2,20,0,Pereira,Fabiola Puig Aragonés,0,cll 9 #25-33,49,fabiola52@yahoo.com,2023,Qtr 2,abril,19,F,1899-12-30 01:54:14,Asus,"",Tarjeta Crédito,Apple MacBook Pro 14,Asus TUF Gaming A15,"",Apple,8000000,48000000,0,16000000,96000000,0,TechCore Pereira,"",256000000,María Ramírez Pou,27703,2023,true,4,abril
2,20,0,Pereira,Federico de Higueras,0,cll 35 #53-31,45,federico74@hotmail.com,2015,Qtr 2,abril,11,M,1899-12-30 08:53:24,Lenovo,"",Tarjeta Crédito,Lenovo IdeaPad 5,Lenovo ThinkPad X1 Carbon,"",Lenovo,2800000,68000000,0,5600000,136000000,0,TechCore Pereira,'+34921573566,192000000,Anacleto Morera Segovia,27284,2015,true,4,abril
2,20,0,Pereira,Federico Manrique Mayoral,0,cll 2 #89-22,40,federico38@gmail.com,2016,Qtr 2,abril,21,M,1899-12-30 03:29:31,Apple,"",Tarjeta Crédito,Dell XPS 13,Apple iMac 24,"",Dell,4800000,64000000,0,9600000,128000000,0,TechCore Pereira,'+34981 25 41 89,224000000,Anacleto Morera Segovia,11528,2016,true,4,abril
2,20,0,Pereira,Fernando Maldonado Rivera,15,cll 68 #67-65,43,fernando76@yahoo.com,2018,Qtr 4,noviembre,7,M,1899-12-30 13:58:24,Dell,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Dell Inspiron 15,"",Lenovo,6800000,30000000,0,13600000,60000000,0,TechCore Pereira,'+34924 917 203,166600000,Jose Angel Rovira Adadia,25957,2018,true,11,noviembre
2,20,0,Pereira,Fidel Beltran Zurita,0,cll 84 #86-45,22,fidel66@yahoo.com,2016,Qtr 1,marzo,4,M,1899-12-30 11:55:40,Acer,"",No especificado,Dell XPS 13,Acer Swift 3,"",Dell,4800000,26000000,0,9600000,52000000,0,TechCore Pereira,'+34821 06 46 79,148000000,María Ramírez Pou,1537,2016,true,3,marzo
2,20,0,Pereira,Flavio Jaén Mata,0,cra 28 #42-47,41,flavio24@hotmail.com,2022,Qtr 1,enero,10,M,1899-12-30 02:03:23,Lenovo,"",Tarjeta Crédito,Microsoft Surface Pro 9,Lenovo Yoga 7i,"",Microsoft,4400000,44000000,0,8800000,88000000,0,TechCore Pereira,'+34 945214568,176000000,Amílcar Ortega-Alberto,15691,2022,true,1,enero
2,20,0,Pereira,Flora Gomila Manrique,5,cra 38 #11-59,31,flora17@yahoo.com,2019,Qtr 2,abril,29,F,1899-12-30 03:12:22,Lenovo,"",Tarjeta Crédito,HP Envy 13,Lenovo IdeaPad 5,"",HP,4000000,28000000,0,8000000,56000000,0,TechCore Pereira,'+34 875629580,129200000,Amílcar Ortega-Alberto,24775,2019,true,4,abril
2,20,0,Pereira,Flora Torres Cantero,0,cra 98 #37-15,33,flora3@gmail.com,2021,Qtr 2,abril,17,F,1899-12-30 01:48:07,Lenovo,"",Efectivo,HP Spectre x360,Lenovo Legion 5 Pro,"",HP,5200000,72000000,0,10400000,144000000,0,TechCore Pereira,'+34800 49 66 56,248000000,Amílcar Ortega-Alberto,17743,2021,true,4,abril
2,20,0,Pereira,Florentino Salom Fernández,5,cra 50 #60-24,19,florentino51@hotmail.com,2022,Qtr 1,marzo,14,M,1899-12-30 19:34:00,HP,"",Transferencia,Apple MacBook Pro 14,HP Spectre x360,"",Apple,8000000,52000000,0,16000000,104000000,0,TechCore Pereira,'+34 921715288,250800000,María Ramírez Pou,13828,2022,true,3,marzo
2,20,0,Pereira,Francisco Javier Quevedo Checa,0,cll 94 #33-14,19,francisco95@yahoo.com,2014,Qtr 4,noviembre,14,M,1899-12-30 14:10:26,Dell,"",Efectivo,Apple MacBook Pro 14,Dell Inspiron 15,"",Apple,8000000,30000000,0,16000000,60000000,0,TechCore Pereira,'+34 832672201,220000000,Amílcar Ortega-Alberto,3268,2014,true,11,noviembre
2,20,0,Pereira,Francisco Jose Miranda Pera,0,cll 59 #39-51,41,francisco46@yahoo.com,2019,Qtr 3,septiembre,5,M,1899-12-30 10:10:18,HP,"",Efectivo,HP Omen 16,HP Pavilion 15,"",HP,6000000,35000000,0,12000000,70000000,0,TechCore Pereira,'+34 971 311 685,190000000,María Ramírez Pou,29317,2019,true,9,septiembre
2,20,0,Pereira,Fulgencio Pazos Molins,0,cll 21 #5-45,34,fulgencio74@hotmail.com,2022,Qtr 1,febrero,11,M,1899-12-30 02:50:59,Dell,"",Transferencia,Lenovo IdeaPad 5,Dell XPS 13,"",Lenovo,2800000,48000000,0,5600000,96000000,0,TechCore Pereira,'+34 886482502,152000000,María Ramírez Pou,8683,2022,true,2,febrero
2,20,0,Pereira,Gala Carlos-Sáez,0,cra 6 #49-43,40,gala9@hotmail.com,2025,Qtr 1,marzo,15,F,1899-12-30 05:45:02,Dell,"",Billetera Digital,Dell XPS 13,Dell Alienware m15,"",Dell,4800000,80000000,0,9600000,160000000,0,TechCore Pereira,'+34 828965071,256000000,Carina Parejo Carranza,1524,2025,true,3,marzo
2,20,0,Pereira,Gema Godoy Zaragoza,5,cll 10 #70-39,24,"",2024,Qtr 3,septiembre,7,F,1899-12-30 12:26:31,Apple,"",Transferencia,Asus ZenBook 14,Apple MacBook Pro 14,"",Asus,3800000,80000000,0,7600000,160000000,0,TechCore Pereira,"",224200000,Carina Parejo Carranza,8348,2024,true,9,septiembre
2,20,0,Pereira,Georgina Almansa Hervia,5,cra 5 #14-88,24,georgina29@hotmail.com,2015,Qtr 1,febrero,6,F,1899-12-30 13:18:50,Dell,"",Tarjeta Crédito,Acer Nitro 5,Dell Latitude 7420,"",Acer,4000000,56000000,0,8000000,112000000,0,TechCore Pereira,'+34 977 34 28 91,182400000,Anacleto Morera Segovia,3191,2015,true,2,febrero
2,20,0,Pereira,Georgina Naranjo Cerezo,0,cll 38 #16-72,40,georgina64@yahoo.com,2019,Qtr 4,diciembre,20,F,1899-12-30 15:36:14,HP,"",Tarjeta Crédito,Lenovo IdeaPad 5,HP Spectre x360,"",Lenovo,2800000,52000000,0,5600000,104000000,0,TechCore Pereira,'+34800 08 32 26,160000000,Anacleto Morera Segovia,27628,2019,true,12,diciembre
2,20,0,Pereira,Germán Araujo-Benítez,0,cll 87 #5-77,28,"",2016,Qtr 1,febrero,16,M,1899-12-30 07:02:30,HP,"",Tarjeta Crédito,Dell Latitude 7420,HP Spectre x360,"",Dell,5600000,52000000,0,11200000,104000000,0,TechCore Pereira,'+34841 605 826,216000000,María Ramírez Pou,28652,2016,true,2,febrero
2,20,0,Pereira,Gil Múñiz Caro,5,cll 77 #27-66,47,gil7@hotmail.com,2021,Qtr 2,abril,12,M,1899-12-30 21:18:42,Apple,"",Transferencia,Dell Latitude 7420,Apple iMac 24,"",Dell,5600000,64000000,0,11200000,128000000,0,TechCore Pereira,'+34925796760,228000000,Anacleto Morera Segovia,3185,2021,true,4,abril
2,20,0,Pereira,Gil Prado-Serra,5,cll 36 #9-2,41,gil45@hotmail.com,2020,Qtr 2,abril,8,M,1899-12-30 10:57:35,Microsoft,"",Tarjeta Débito,Lenovo Legion 5 Pro,Microsoft Surface Go 3,"",Lenovo,7200000,30000000,0,14400000,60000000,0,TechCore Pereira,'+34 947 397 200,193800000,Jose Angel Rovira Adadia,5957,2020,true,4,abril
2,20,0,Pereira,Gilberto Cipriano Hoz Noguera,0,cra 89 #39-76,18,gilberto40@gmail.com,2025,Qtr 1,enero,4,M,1899-12-30 14:37:42,Lenovo,"",Transferencia,HP Spectre x360,Lenovo Yoga 7i,"",HP,5200000,44000000,0,10400000,88000000,0,TechCore Pereira,'+34 984 130 387,192000000,María Ramírez Pou,9369,2025,true,1,enero
2,20,0,Pereira,Gloria de Arias,0,cra 5 #2-89,44,gloria62@hotmail.com,2022,Qtr 3,septiembre,8,F,1899-12-30 22:26:31,HP,"",No especificado,Lenovo IdeaPad 5,HP Spectre x360,"",Lenovo,2800000,52000000,0,5600000,104000000,0,TechCore Pereira,'+34 845 99 56 54,160000000,Jose Angel Rovira Adadia,16574,2022,true,9,septiembre
2,20,0,Pereira,Goyo Quevedo Sotelo,0,cra 90 #23-49,40,"",2020,Qtr 3,agosto,24,M,1899-12-30 10:47:53,Dell,"",Tarjeta Crédito,Lenovo IdeaPad 5,Dell XPS 13,"",Lenovo,2800000,48000000,0,5600000,96000000,0,TechCore Pereira,'+34803 51 56 71,152000000,Jose Angel Rovira Adadia,4278,2020,true,8,agosto
2,20,0,Pereira,Gregorio de Mena,5,cll 86 #28-60,42,gregorio29@yahoo.com,2019,Qtr 1,enero,1,M,1899-12-30 07:56:44,Apple,"",Transferencia,Acer Aspire 5,Apple MacBook Air M1,"",Acer,2000000,55000000,0,4000000,110000000,0,TechCore Pereira,'+34902920704,142500000,María Ramírez Pou,29160,2019,true,1,enero
2,20,0,Pereira,Guillermo Alemán Gárate,0,cra 13 #49-19,29,guillermo45@gmail.com,2017,Qtr 1,marzo,12,M,1899-12-30 05:35:19,Asus,"",No especificado,Apple iMac 24,Asus ZenBook 14,"",Apple,6400000,38000000,0,12800000,76000000,0,TechCore Pereira,'+34 945 07 45 64,204000000,Jose Angel Rovira Adadia,23851,2017,true,3,marzo
2,20,0,Pereira,Gustavo Peral,0,cra 87 #84-76,51,gustavo45@yahoo.com,2018,Qtr 1,enero,16,M,1899-12-30 04:27:30,Samsung,"",Tarjeta Crédito,Dell XPS 13,Samsung Galaxy Book Pro,"",Dell,4800000,48000000,0,9600000,96000000,0,TechCore Pereira,'+34886763104,192000000,María Ramírez Pou,26185,2018,true,1,enero
2,20,0,Pereira,Haydée Arrieta Coll,5,cll 11 #41-78,37,haydée4@gmail.com,2021,Qtr 2,junio,11,F,1899-12-30 17:03:28,Lenovo,"",Billetera Digital,Lenovo ThinkPad X1 Carbon,Lenovo IdeaPad 5,"",Lenovo,6800000,28000000,0,13600000,56000000,0,TechCore Pereira,'+34988 491 273,182400000,Anacleto Morera Segovia,26524,2021,true,6,junio
2,20,0,Pereira,Héctor Cañas Belda,1,cll 69 #23-3,31,héctor40@yahoo.com,2018,Qtr 3,agosto,1,M,1899-12-30 02:02:16,Asus,"",Tarjeta Crédito,Razer Book 13,Asus TUF Gaming A15,"",Razer,6400000,48000000,0,12800000,96000000,0,TechCore Pereira,'+34747934252,201600000,Carina Parejo Carranza,28367,2018,true,8,agosto
2,20,0,Pereira,Heliodoro Viñas,0,cra 81 #39-52,26,heliodoro31@hotmail.com,2020,Qtr 1,enero,15,M,1899-12-30 02:35:51,Dell,"",Efectivo,Lenovo IdeaPad 5,Dell Inspiron 15,"",Lenovo,2800000,30000000,0,5600000,60000000,0,TechCore Pereira,'+34973674653,116000000,Anacleto Morera Segovia,24306,2020,true,1,enero
2,20,0,Pereira,Hernando Urrutia-Agullo,0,cll 99 #77-14,43,hernando88@hotmail.com,2021,Qtr 3,septiembre,28,M,1899-12-30 01:25:30,Apple,"",Billetera Digital,Lenovo IdeaPad 5,Apple MacBook Pro 14,"",Lenovo,2800000,80000000,0,5600000,160000000,0,TechCore Pereira,'+34727 87 06 08,216000000,Jose Angel Rovira Adadia,10532,2021,true,9,septiembre
2,20,0,Pereira,Iker Fuentes Manuel,0,cll 65 #8-47,43,iker64@gmail.com,2018,Qtr 3,julio,23,M,1899-12-30 20:02:10,HP,"",Tarjeta Débito,HP Spectre x360,HP Omen 16,"",HP,5200000,60000000,0,10400000,120000000,0,TechCore Pereira,'+34 926 405 502,224000000,Amílcar Ortega-Alberto,13851,2018,true,7,julio
2,20,0,Pereira,Inocencio Barranco-Piñol,0,cra 49 #75-5,35,inocencio28@hotmail.com,2018,Qtr 2,junio,12,M,1899-12-30 10:02:15,Acer,"",Tarjeta Crédito,Samsung Galaxy Book Pro,Acer Swift 3,"",Samsung,4800000,26000000,0,9600000,52000000,0,TechCore Pereira,'+34848939390,148000000,Anacleto Morera Segovia,15101,2018,true,6,junio
2,20,0,Pereira,Íñigo Ojeda Valentín,0,cra 49 #2-70,39,"",2023,Qtr 4,noviembre,7,M,1899-12-30 08:13:56,HP,"",Transferencia,Lenovo Yoga 7i,HP Spectre x360,"",Lenovo,4400000,52000000,0,8800000,104000000,0,TechCore Pereira,'+34880 00 84 98,192000000,Carina Parejo Carranza,28126,2023,true,11,noviembre
2,20,0,Pereira,Irma Collado Cuevas,5,cll 68 #85-2,27,irma56@hotmail.com,2022,Qtr 3,julio,15,F,1899-12-30 19:56:07,HP,"",Billetera Digital,Lenovo ThinkPad X1 Carbon,HP Omen 16,"",Lenovo,6800000,60000000,0,13600000,120000000,0,TechCore Pereira,'+34 708 664 391,243200000,Jose Angel Rovira Adadia,22701,2022,true,7,julio
2,20,0,Pereira,Isaac Sainz Múñiz,0,cra 16 #14-14,21,isaac63@yahoo.com,2020,Qtr 2,junio,18,M,1899-12-30 04:04:11,Lenovo,"",Tarjeta Crédito,Dell Latitude 7420,Lenovo ThinkPad X1 Carbon,"",Dell,5600000,68000000,0,11200000,136000000,0,TechCore Pereira,"",248000000,María Ramírez Pou,14758,2020,true,6,junio
2,20,0,Pereira,Isidoro Aramburu Novoa,0,cll 67 #68-87,48,isidoro50@yahoo.com,2018,Qtr 2,junio,25,M,1899-12-30 01:35:23,HP,"",Tarjeta Débito,Dell XPS 13,HP Omen 16,"",Dell,4800000,60000000,0,9600000,120000000,0,TechCore Pereira,'+34976639691,216000000,Jose Angel Rovira Adadia,9917,2018,true,6,junio
2,20,0,Pereira,Isidro Ballester Cuenca,0,cll 28 #91-24,40,isidro81@hotmail.com,2020,Qtr 3,septiembre,5,M,1899-12-30 04:54:13,Dell,"",Transferencia,Apple MacBook Pro 14,Dell Inspiron 15,"",Apple,8000000,30000000,0,16000000,60000000,0,TechCore Pereira,'+34927 704 635,220000000,Jose Angel Rovira Adadia,2469,2020,true,9,septiembre
2,20,0,Pereira,Isidro Fiol Ferrero,0,cll 59 #50-79,51,isidro47@gmail.com,2019,Qtr 2,abril,1,M,1899-12-30 17:35:23,Dell,"",Tarjeta Crédito,HP Omen 16,Dell Latitude 7420,"",HP,6000000,56000000,0,12000000,112000000,0,TechCore Pereira,'+34 672350233,232000000,Carina Parejo Carranza,13790,2019,true,4,abril
2,20,0,Pereira,Iván Sanmiguel Seguí,0,cra 18 #35-94,22,iván80@gmail.com,2024,Qtr 1,marzo,31,M,1899-12-30 05:44:31,Lenovo,"",Efectivo,Acer Swift 3,Lenovo Yoga 7i,"",Acer,2600000,44000000,0,5200000,88000000,0,TechCore Pereira,'+34960 867 802,140000000,Anacleto Morera Segovia,15884,2024,true,3,marzo
2,20,0,Pereira,Jacinto Bonilla Carmona,0,cll 85 #26-54,47,jacinto70@gmail.com,2017,Qtr 3,septiembre,9,M,1899-12-30 20:13:00,Dell,"",Transferencia,Asus VivoBook 15,Dell Alienware m15,"",Asus,2400000,80000000,0,4800000,160000000,0,TechCore Pereira,'+34 945 728 983,208000000,Amílcar Ortega-Alberto,26603,2017,true,9,septiembre
2,20,0,Pereira,Javi de Sacristán,0,cra 6 #93-88,24,"",2019,Qtr 1,febrero,3,M,1899-12-30 01:48:39,Lenovo,"",Billetera Digital,Dell XPS 13,Lenovo Yoga 7i,"",Dell,4800000,44000000,0,9600000,88000000,0,TechCore Pereira,'+34 875081569,184000000,María Ramírez Pou,25201,2019,true,2,febrero
2,20,0,Pereira,Javi Sola,0,cra 78 #19-10,37,javi86@gmail.com,2022,Qtr 4,diciembre,29,M,1899-12-30 06:15:49,Asus,"",Tarjeta Débito,Acer Swift 3,Asus ZenBook 14,"",Acer,2600000,38000000,0,5200000,76000000,0,TechCore Pereira,'+34 979 38 73 08,128000000,Jose Angel Rovira Adadia,24188,2022,true,12,diciembre
2,20,0,Pereira,Jenaro Pablo Perez Osuna,5,cra 75 #62-66,29,jenaro8@gmail.com,2014,Qtr 4,octubre,25,M,1899-12-30 15:49:32,Microsoft,"",Tarjeta Crédito,Asus TUF Gaming A15,Microsoft Surface Go 3,"",Asus,4800000,30000000,0,9600000,60000000,0,TechCore Pereira,'+34806066029,148200000,María Ramírez Pou,5916,2014,true,10,octubre
2,20,0,Pereira,Jenny Crespi-Revilla,0,cll 6 #17-94,44,jenny88@gmail.com,2014,Qtr 4,diciembre,10,F,1899-12-30 15:56:07,Lenovo,"",Tarjeta Crédito,Dell Inspiron 15,Lenovo IdeaPad 5,"",Dell,3000000,28000000,0,6000000,56000000,0,TechCore Pereira,'+34881 571 751,116000000,Anacleto Morera Segovia,4842,2014,true,12,diciembre
2,20,0,Pereira,Joel Valencia Alberto,1,cra 51 #57-47,39,joel6@hotmail.com,2021,Qtr 3,julio,20,M,1899-12-30 00:10:52,Asus,"",Billetera Digital,Asus VivoBook 15,Asus ZenBook 14,"",Asus,2400000,38000000,0,4800000,76000000,0,TechCore Pereira,'+34886181617,111600000,Carina Parejo Carranza,28145,2021,true,7,julio
2,20,0,Pereira,Jordi Vaquero León,0,cll 80 #73-98,39,jordi14@gmail.com,2016,Qtr 2,mayo,10,M,1899-12-30 07:50:53,Apple,"",Tarjeta Débito,Dell Alienware m15,Apple MacBook Air M1,"",Dell,8000000,55000000,0,16000000,110000000,0,TechCore Pereira,'+34922217243,270000000,Carina Parejo Carranza,11421,2016,true,5,mayo
2,20,0,Pereira,José Antonio Chaparro Gaya,5,cll 93 #48-21,47,josé61@gmail.com,2021,Qtr 4,noviembre,6,M,1899-12-30 03:18:10,HP,"",No especificado,Lenovo Legion 5 Pro,HP Spectre x360,"",Lenovo,7200000,52000000,0,14400000,104000000,0,TechCore Pereira,'+34 716 134 931,235600000,Amílcar Ortega-Alberto,19613,2021,true,11,noviembre
2,20,0,Pereira,Jose Antonio del Urrutia,0,cll 41 #8-56,43,jose86@yahoo.com,2021,Qtr 4,octubre,20,M,1899-12-30 17:55:37,Dell,"",Tarjeta Débito,Apple MacBook Pro 14,Dell Alienware m15,"",Apple,8000000,80000000,0,16000000,160000000,0,TechCore Pereira,'+34924746681,320000000,Jose Angel Rovira Adadia,18436,2021,true,10,octubre
2,20,0,Pereira,José Luis Pérez Salamanca,5,cra 75 #42-97,29,josé34@yahoo.com,2021,Qtr 4,noviembre,9,M,1899-12-30 16:10:01,Lenovo,"",Tarjeta Débito,Dell Alienware m15,Lenovo Legion 5 Pro,"",Dell,8000000,72000000,0,16000000,144000000,0,TechCore Pereira,'+34 921 079 806,288800000,Jose Angel Rovira Adadia,819,2021,true,11,noviembre
2,20,0,Pereira,Jose Manuel Beltrán Baños,0,cll 82 #90-89,41,jose2@gmail.com,2023,Qtr 1,marzo,16,M,1899-12-30 21:56:53,HP,"",Efectivo,Asus VivoBook 15,HP Pavilion 15,"",Asus,2400000,35000000,0,4800000,70000000,0,TechCore Pereira,'+34 975 91 91 24,118000000,Amílcar Ortega-Alberto,8914,2023,true,3,marzo
2,20,0,Pereira,José Manuel Cortés Marquez,0,cra 65 #3-79,43,josé54@gmail.com,2016,Qtr 4,noviembre,14,M,1899-12-30 13:57:39,Asus,"",Tarjeta Crédito,HP Spectre x360,Asus TUF Gaming A15,"",HP,5200000,48000000,0,10400000,96000000,0,TechCore Pereira,'+34937407094,200000000,María Ramírez Pou,29416,2016,true,11,noviembre
2,20,0,Pereira,José Manuel Segarra-Luque,0,cll 89 #6-50,20,josé57@yahoo.com,2022,Qtr 1,enero,30,M,1899-12-30 23:29:53,Razer,"",Tarjeta Débito,Dell Alienware m15,Razer Blade 17,"",Dell,8000000,100000000,0,16000000,200000000,0,TechCore Pereira,'+34846 13 58 33,360000000,Carina Parejo Carranza,12674,2022,true,1,enero
2,20,0,Pereira,José Mari Egea Rosselló,0,cra 71 #89-69,47,josé94@hotmail.com,2018,Qtr 4,octubre,19,M,1899-12-30 10:49:20,Lenovo,"",No especificado,HP Pavilion 15,Lenovo IdeaPad 5,"",HP,3500000,28000000,0,7000000,56000000,0,TechCore Pereira,'+34977 293 648,126000000,Amílcar Ortega-Alberto,10311,2018,true,10,octubre
2,20,0,Pereira,Jose Miguel Perales Castilla,0,cra 11 #13-38,23,jose76@gmail.com,2023,Qtr 3,julio,6,M,1899-12-30 08:33:38,Apple,"",Tarjeta Débito,Dell XPS 13,Apple MacBook Pro 14,"",Dell,4800000,80000000,0,9600000,160000000,0,TechCore Pereira,'+34 949 376 647,256000000,Jose Angel Rovira Adadia,359,2023,true,7,julio
2,20,0,Pereira,Juan Bautista Tejera Ropero,0,cll 60 #94-27,43,juan9@yahoo.com,2019,Qtr 4,diciembre,12,M,1899-12-30 14:42:57,Lenovo,"",No especificado,Dell XPS 13,Lenovo ThinkPad X1 Carbon,"",Dell,4800000,68000000,0,9600000,136000000,0,TechCore Pereira,'+34980911234,232000000,Jose Angel Rovira Adadia,7958,2019,true,12,diciembre
2,20,0,Pereira,Juan Francisco Correa Díez,1,cll 3 #91-17,35,juan38@hotmail.com,2018,Qtr 1,febrero,4,M,1899-12-30 13:56:56,Asus,"",Efectivo,Dell Inspiron 15,Asus ZenBook 14,"",Dell,3000000,38000000,0,6000000,76000000,0,TechCore Pereira,'+34949 702 775,122400000,Anacleto Morera Segovia,24239,2018,true,2,febrero
2,20,0,Pereira,Juan Luis Catalán Álamo,0,cra 58 #77-34,24,juan2@hotmail.com,2019,Qtr 3,septiembre,27,M,1899-12-30 11:13:12,HP,"",Tarjeta Crédito,Apple MacBook Pro 14,HP Spectre x360,"",Apple,8000000,52000000,0,16000000,104000000,0,TechCore Pereira,'+34981 686 276,264000000,Carina Parejo Carranza,29801,2019,true,9,septiembre
2,20,0,Pereira,Juan Luis Reig,0,cll 86 #79-9,29,juan58@gmail.com,2017,Qtr 4,diciembre,30,M,1899-12-30 17:46:57,HP,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,HP Spectre x360,"",Lenovo,6800000,52000000,0,13600000,104000000,0,TechCore Pereira,'+34 925 68 42 44,240000000,María Ramírez Pou,20245,2017,true,12,diciembre
2,20,0,Pereira,Juana Valle Murillo,0,cra 48 #35-29,36,"",2021,Qtr 1,marzo,12,F,1899-12-30 23:02:07,Apple,"",Tarjeta Crédito,Asus ZenBook 14,Apple MacBook Air M1,"",Asus,3800000,55000000,0,7600000,110000000,0,TechCore Pereira,'+34 976 899 664,186000000,Amílcar Ortega-Alberto,15756,2021,true,3,marzo
2,20,0,Pereira,Julia Rosalva Anaya Álvaro,0,cra 2 #78-42,42,julia22@yahoo.com,2022,Qtr 1,febrero,13,F,1899-12-30 05:22:08,HP,"",Tarjeta Crédito,Lenovo Legion 5 Pro,HP Pavilion 15,"",Lenovo,7200000,35000000,0,14400000,70000000,0,TechCore Pereira,'+34883130159,214000000,Anacleto Morera Segovia,12601,2022,true,2,febrero
2,20,0,Pereira,Julieta Morales Ponce,0,cra 98 #31-36,20,julieta88@yahoo.com,2024,Qtr 2,mayo,31,F,1899-12-30 07:19:04,Lenovo,"",Efectivo,Acer Aspire 5,Lenovo Yoga 7i,"",Acer,2000000,44000000,0,4000000,88000000,0,TechCore Pereira,'+34985367673,128000000,María Ramírez Pou,22325,2024,true,5,mayo
2,20,0,Pereira,Julio César Talavera,0,cll 86 #42-61,36,julio89@yahoo.com,2017,Qtr 3,septiembre,19,M,1899-12-30 08:34:48,Samsung,"",Transferencia,Dell Inspiron 15,Samsung Galaxy Book Flex,"",Dell,3000000,56000000,0,6000000,112000000,0,TechCore Pereira,'+34900 714 331,172000000,Anacleto Morera Segovia,16192,2017,true,9,septiembre
2,20,0,Pereira,Julio del Arranz,0,cll 27 #71-9,32,julio17@yahoo.com,2015,Qtr 3,agosto,6,M,1899-12-30 18:30:12,HP,"",Efectivo,Asus ROG Strix G15,HP Omen 16,"",Asus,6400000,60000000,0,12800000,120000000,0,TechCore Pereira,'+34882 728 574,248000000,Jose Angel Rovira Adadia,8758,2015,true,8,agosto
2,20,0,Pereira,Kike Rivera,0,cll 88 #33-15,31,"",2022,Qtr 2,mayo,22,M,1899-12-30 14:27:07,HP,"",Billetera Digital,MSI Modern 14,HP Spectre x360,"",MSI,2800000,52000000,0,5600000,104000000,0,TechCore Pereira,'+34826 472 232,160000000,Jose Angel Rovira Adadia,29228,2022,true,5,mayo
2,20,0,Pereira,Laura Montaña Chaves,15,cll 24 #47-10,20,laura66@yahoo.com,2024,Qtr 3,agosto,1,F,1899-12-30 18:12:26,Acer,"",Tarjeta Crédito,HP Pavilion 15,Acer Aspire 5,"",HP,3500000,20000000,0,7000000,40000000,0,TechCore Pereira,'+34 845 544 246,93500000,Amílcar Ortega-Alberto,6171,2024,true,8,agosto
2,20,0,Pereira,Leandra Somoza Reina,0,cra 97 #83-2,35,leandra7@yahoo.com,2020,Qtr 3,septiembre,8,F,1899-12-30 21:57:06,Dell,"",Tarjeta Crédito,Lenovo Legion 5 Pro,Dell Inspiron 15,"",Lenovo,7200000,30000000,0,14400000,60000000,0,TechCore Pereira,'+34803 707 080,204000000,Jose Angel Rovira Adadia,12483,2020,true,9,septiembre
2,20,0,Pereira,Leoncio Camps Agullo,1,cll 11 #72-73,25,leoncio62@hotmail.com,2022,Qtr 2,mayo,5,M,1899-12-30 01:43:03,Lenovo,"",Tarjeta Crédito,Acer Aspire 5,Lenovo Legion 5 Pro,"",Acer,2000000,72000000,0,4000000,144000000,0,TechCore Pereira,'+34 880 91 86 09,165600000,Anacleto Morera Segovia,27031,2022,true,5,mayo
2,20,0,Pereira,Leonel Gutiérrez-Oliva,0,cra 88 #38-7,35,leonel77@gmail.com,2024,Qtr 3,julio,8,M,1899-12-30 23:55:32,HP,"",Efectivo,Asus ROG Strix G15,HP Spectre x360,"",Asus,6400000,52000000,0,12800000,104000000,0,TechCore Pereira,'+34 946023363,232000000,Amílcar Ortega-Alberto,17617,2024,true,7,julio
2,20,0,Pereira,Leopoldo Garmendia Herranz,0,cll 40 #67-89,41,leopoldo73@yahoo.com,2015,Qtr 4,diciembre,13,M,1899-12-30 12:25:23,Dell,"",No especificado,HP Spectre x360,Dell Latitude 7420,"",HP,5200000,56000000,0,10400000,112000000,0,TechCore Pereira,'+34807 898 314,216000000,Amílcar Ortega-Alberto,28382,2015,true,12,diciembre
